query,title,url,snippet
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Our Body of Work,https://images.nvidia.com/pdf/NVIDIA-Story.pdf,"This continued growth is not sustainable. If we switched accelerated computing workloads from. CPU-only servers to GPU-accelerated systems worldwide, we ..."
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,2021 NVIDIA CORPORATE SOCIAL RESPONSIBILITY ...,https://images.nvidia.com/aem-dam/Solutions/documents/FY2021-NVIDIA-CSR-Social-Responsibility.pdf,Each year we share in our corporate responsibility report the hard work the people of NVIDIA have done to create a more sustainable company and ...
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Foxconn Partners With NVIDIA to Build Automated Electric ...,https://nvidianews.nvidia.com/_gallery/download_pdf/63b45b1aed6ae54a82c0a1de/,“This strategic cooperation with NVIDIA strengthens the intelligent driving solutions Foxconn will be able to provide.
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,AT&amp;T Supercharges Operations With NVIDIA AI,https://nvidianews.nvidia.com/_gallery/download_pdf/6419cb1ced6ae533c85cbd84/,enhance sustainability by using NVIDIA-powered AI for ... annual report on Form. 10-K and quarterly reports ... © 2023 NVIDIA Corporation. All rights reserved ...
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,NVIDIA Expands Omniverse Cloud to Power Industrial ...,https://nvidianews.nvidia.com/_gallery/download_pdf/6419d9c7ed6ae5615df9630e/,The new subscription offering for Omniverse Cloud on Azure makes it easy for automotive teams — from design and engineering to smart factory to marketing ...
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",2023 Sustainability Report.,https://www.triumphgroup.com/files/Sustainability%20Report%20-%202023.pdf,"Our environmental, social, and governance (ESG) program expanded in fiscal year 2023 and we now include three full years of data on our ESG ..."
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",Velocity attained. Lift off initiated. Accelerating toward ...,https://www.triumphgroup.com/files/TRIUMPH%20Sustainability%20Report.pdf,"Triumph Group, Inc ... Our 2023 Sustainability Report references the Global Reporting ... as exhibits to Triumph Group's 2023 Annual Report on Form."
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",2022 Sustainability and Annual Report,https://www.triumphgroup.com/images/investor-relations/Triumph_PoweredbyDiversity.pdf,Triumph began our fiscal year 2023 by streamlining the organiza-.
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",INVESTOR DAY,https://www.triumphgroup.com/files/TGI%20Investor%20Day%20Presentation%20(Sep%202023).pdf,"... Annual Report on Form 10-K for the fiscal year ended March 31, 2023. ... Win as One Team ... Source: IATA Sustainability and Economics, IATA Monthly ..."
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com",ACI Worldwide Publishes 2023 Sustainability Report,https://investor.aciworldwide.com/node/24686/pdf,"The priorities, indicators and information shared within the report were developed based on guidelines from the Sustainability Accounting ..."
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com",Annual Report - ACIW&#39;s Investor Relations,https://investor.aciworldwide.com/static-files/f2b5f491-1291-480d-aa41-7f0b2a798c49,2021 was a transformational year for ACI Worldwide. I am pleased to share that the company delivered the highest organic revenue growth in ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com","ACI WORLDWIDE, INC.",https://investor.aciworldwide.com/static-files/09ae7656-08c2-4f65-ac25-aced914e391e,Corporate Social Responsibility and Sustainability ... To be raised at the 2023 annual meeting of ... the footnotes thereto in ACI's annual report ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI 2023 Sustainability Report - For Fiscal Year 2022,https://www.aciworldwide.com/wp-content/uploads/2023/01/ACI-SustainabilityReport.pdf,This sustainability report has been developed based on guidelines from the Sustainability Accounting Standards Board (SASB) standards for IT and Software ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI Worldwide Publishes 2023 Sustainability Report,https://investor.aciworldwide.com/node/24686/pdf,"The priorities, indicators and information shared within the report were developed based on guidelines from the Sustainability Accounting ..."
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",Sustainability Report,https://www.aciworldwide.com/wp-content/uploads/2021/04/aci-sustainabilityreport.pdf,"The following pages highlight our commitment to Environmental, Social and Governance. (ESG) initiatives. I'm looking forward to continuing our efforts to ..."
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",2022 Sustainability Report,https://www.aciworldwide.com/wp-content/uploads/2022/01/2022-Sustainability-Report.pdf,This sustainability report has been developed based on guidelines from the Sustainability Accounting Standards Board (SASB) standards for IT and Software ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",Annual Report - ACIW&#39;s Investor Relations,https://investor.aciworldwide.com/static-files/f2b5f491-1291-480d-aa41-7f0b2a798c49,2021 was a transformational year for ACI Worldwide. I am pleased to share that the company delivered the highest organic revenue growth in ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",An Economic Times report on the future of payments in India,https://www.aciworldwide.com/wp-content/uploads/2021/04/transactions-2025-an-economic-times-report-on-the-future-of-payments-in-india.pdf,The revolutionary changes in the way global payments and transactions are conducted is a direct result of the fintech advancements. And we have just begun.
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com","ACI WORLDWIDE, INC.",https://investor.aciworldwide.com/static-files/09ae7656-08c2-4f65-ac25-aced914e391e,Corporate Social Responsibility and Sustainability ... To be raised at the 2023 annual meeting of ... the footnotes thereto in ACI's annual report ...
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",April 2022 - Prime Time for Real-Time,https://www.aciworldwide.com/wp-content/uploads/2022/04/Prime-Time-for-Real-Time-Report-2022.pdf,"Data from the Centre for Economic and Business Research compiled exclusively for this report shows that by 2026, an additional $131 billion in ..."
